ACO_Num,ACO_Name,ACO_Service_Area,ACO_Agreement_Type,Agreement_Period_Num,Initial_Start_Date,Current_Start_Date,Track_1,Track_1+,Track_2,Track_3,Adv_Pay,AIM,SNF_3-Day_Rule_Waiver,ACO_Address,ACO_Public_Reporting_Website,ACO_Exec_Name,ACO_Exec_Email,ACO_Exec_Phone,ACO_Public_Name,ACO_Public_Email,ACO_Public_Phone,ACO_Zip
A92107,Central Maine ACO,ME,Currently Participating,2,07/01/2012,01/01/2016,1,0,0,0,0,0,0,"300 Main Street, Lewiston, Maine, 04240",www.centralmaineaco.org,Jim Kane,kanej@cmhc.org,(207) 795-2953,Ryan McKeown,mckeowry@cmhc.org,(207) 795-2711,"04240(44.094169, -70.180416)"
A31168,"MSHP ACO, LLC",NY,Initial,1,01/01/2018,01/01/2018,0,1,0,0,0,0,0,"One Gustave L. Levy Place, Box 1099, New York, New York, 10029",,Denise Prince,denise.prince@mountsinai.org,(570) 412-9609,Denise Prince,denise.prince@mountsinai.org,(570) 412-9609,"10029(40.791646, -73.944174)"
A92795,Mercy Health Network ACO,"IA, IL, WI",Currently Participating,1,01/01/2017,01/01/2017,0,0,0,1,0,0,1,"207 Crocker Street, Suite 200, Des Moines, Iowa, 50309",http://www.mercydesmoines.org/Accountable-Care/Client-List/Mercy-Health-Network-ACO/Public-Report,David Swieskowski,dswieskowski@mercydesmoines.org,(515) 643-7460,Derek Novak,dnovak@mercydesmoines.org,(515) 643-7448,"50309(41.58627, -93.620364)"
A65526,Memorial Hermann Accountable Care Organization,TX,Currently Participating,2,07/01/2012,01/01/2016,1,0,0,0,0,0,0,"929 Gessner, Suite 2700, Houston, Texas, 77024",http://www.memorialhermann.org/patients-caregivers/aco-public-reporting-information/,Charlotte Alexander,charlotte.alexander@memorialhermann.org,(281) 265-4263,LeTesha Montgomery,letesha.montgomery@memorialhermann.org,(713) 338-5288,"77024(29.772891, -95.513007)"
A59749,"Accountable Care of Nevada, LLC",NV,Initial,1,01/01/2018,01/01/2018,0,0,0,1,0,0,0,"3509 E. Harmon Ave, Las Vegas, Nevada, 89121",www.accountablecarenv.com,Navneet N Sharda,drsharda@lv-ccc.com,(702) 547-2273,Daren J Ackermann,daren@lv-ccc.com,(702) 547-2273,"89121(36.121089, -115.091368)"
A66075,Community Care Collaborative of Pennsylvania and New Jersey LLC,PA,Currently Participating,1,01/01/2017,01/01/2017,1,0,0,0,0,0,0,"595 West State Street, Doylestown, Pennsylvania, 18901",http://communitycarecollaborative.org/what-is-an-accountable-care-organization-aco/aco-public-reporting.shtml,Joseph Taylor,jtaylor4@holyredeemer.com,(215) 478-4651,Ron Watson,rwatson@dh.org,(215) 345-2867,"18901(40.30506, -75.144427)"
A55626,UCHealth Integrated Network,"CO, WY",Currently Participating,1,01/01/2017,01/01/2017,0,0,0,1,0,0,1,"12401 East 17th Avenue, Mail Stop F417, Aurora, Colorado, 80045",https://www.uchealth.org/integratednetwork/aco-compliance/,Jean Haynes,jean.haynes@uchealth.org,(720) 848-7830,Patricia McDaniel,patricia.mcdaniel@uchealth.org,(720) 848-7903,"80045(39.74646, -104.836787)"
A28661,Banner Health Network,AZ,Currently Participating,1,01/01/2017,01/01/2017,0,0,0,1,0,0,1,"2901 N Central Ave, Suite 160, Phoenix, Arizona, 85012",https://www.bannerhealthnetwork.com/about/mssp ,Chuck Lehn,chuck.lehn@bannerhealth.com,(602) 747-3236,Kathy Harris,kathleen.harris@bannerhealth.com,(602) 747-3460,"85012(33.508537, -112.069981)"
A94589,"Nebraska Health Network, LLC","IA, NE",Currently Participating,1,01/01/2017,01/01/2017,1,0,0,0,0,0,0,"9140 West Dodge Road, Suite 400, Omaha, Nebraska, 68114",www.nebraskahealthnetwork.com/medicare,Lee J Handke,lhandke@nebraskahealthnetwork.com,(402) 552-2299,Richard C Hahn,rchahn@tconl.com,(402) 334-3396,"68114(41.26375, -96.051473)"
A03252,Caravan Health ACO 31 LLC,OK,Initial,1,01/01/2018,01/01/2018,1,0,0,0,0,0,0,"7509 NW Tiffany Springs Parkway, Kansas City, Missouri, 64153",www.caravanhealth.com/public-reporting-caravan-health-aco-31-llc,Karen Hendren,karen.hendren@vizientinc.com,(916) 542-4582,Kristine Miller,kmiller@caravanhealth.com,(916) 542-4568,"64153(39.279203, -94.709199)"
A07433,"Mission Health Care Network, LLC","GA, TN",Renewal,2,01/01/2015,01/01/2018,1,0,0,0,0,0,0,"2525 de Sales Avenue, Chattanooga, Tennessee, 37404",http://www.missionhealthcarenetwork.org/aco ,Tod Erickson,tod_erickson@memorial.org,(423) 495-7762,Lisa McCluskey,Lisa_McCluskey@Memorial.org,(423) 495-6500,"37404(35.029178, -85.27262)"
A66745,"Lancaster General Health Community Care Collaborative, LLC",PA,Currently Participating,2,01/01/2014,01/01/2017,1,0,0,0,0,0,0,"555 North Duke Street, PO Box 3555, Lancaster , Pennsylvania, 17604-3555",http://lghealth.org/accountablecare,Kevin J Bogari,KJBogari@LGHealth.org,(717) 544-4766, John  Lines, jplines@lghealth.org,(717) 544-5054,"17604(40.059656, -76.334746)"
A60499,Arizona Care Network,AZ,Currently Participating,2,01/01/2013,01/01/2016,0,1,0,0,0,0,0,"3030 N. Central Avenue, Suite 1000, Phoenix, Arizona, 85012",http://azcarenetwork.org/mssp/,David Hanekom,david.hanekom@azcarenetwork.org,(602) 406-3427,Todd Ricotta,todd.ricotta@azcarenetwork.org,(602) 406-6613,"85012(33.508537, -112.069981)"
A09392,Matrix ACO LLC,"DC, MD, NJ, NY",Currently Participating,1,01/01/2016,01/01/2016,1,0,0,0,0,0,0,"100 Eagle Rock Ave, Suite 304, East Hanover, New Jersey, 07936",http://matrixacollc.com/index.php/public-reporting,William Kritzberg,kritizberg@gmail.com,(973) 200-7308,Anthony Subbiah,anthony@ehc-inc.com,(201) 415-0682,"07936(40.817369, -74.363557)"
A66097,Coastal One Health Partners,CA,Initial,1,01/01/2018,01/01/2018,0,1,0,0,0,0,1,"400 West Pueblo St., Santa Barbara, California, 93105",www.cottagehealth.org,Chad Hine,chine@sansumclinic.org,(805) 681-1702,Kathryn Bazylewicz,kbazylew@sbch.org,(805) 879-8989,"93105(34.498628, -119.748212)"
A12825,"Aledade Accountable Care 22, LLC","OH, PA",Initial,1,01/01/2018,01/01/2018,1,0,0,0,0,0,0,"7315 Wisconsin Ave, Suite 1000E, Bethseda, Maryland, 20814",www.aledade.com/pennsylvania,Ahmed Haque,ahmed@aledade.com,(202) 644-8817,Ahmed Haque,ahmed@aledade.com,(202) 644-8817,"20814(39.003061, -77.102949)"
A48644,Caravan Health ACO 32 LLC,OK,Initial,1,01/01/2018,01/01/2018,1,0,0,0,0,0,0,"7509 NW Tiffany Springs Parkway, Kansas City, Missouri, 64153",www.caravanhealth.com/public-reporting-caravan-health-aco-32-llc,Karen Hendren,karen.hendren@vizientinc.com,(916) 542-4582,Kristine Miller,kmiller@caravanhealth.com,(916) 542-4568,"64153(39.279203, -94.709199)"
A91603,"Connected Care of Middle Tennessee, LLC",TN,Initial,1,01/01/2018,01/01/2018,1,0,0,0,0,0,0,"3401 West End Avenue, Suite 290, Nashville, Tennessee, 37203",www.connectedaco.com,Shubhada Jagasia,shubhada.jagasia@vanderbilt.edu,(615) 343-6366,Phillip Denny,phillip.denny@vhan.com,(615) 875-8761,"37203(36.150195, -86.790206)"
A62480,Baptist Integrated Physician Partners,"FL, MA, TX",Currently Participating,2,07/01/2012,01/01/2016,0,1,0,0,0,0,0,"215 E. Quincy, Suite 312, San Antonio, Texas, 78215",http://www.baptistaco.com/mssp-aco/bhsaccountablecare/,Robin Clark,Robin.Clark@tenethealth.com,(210) 297-1322,Robin Clark,Robin.Clark@tenethealth.com,(210) 297-1322,"78215(29.439245, -98.481265)"
A08181,"Accountable Care Coalition of Mississippi, LLC.","AL, MS",Currently Participating,2,01/01/2014,01/01/2017,0,0,1,0,0,0,0,"6400 Lakeover Road, Suite A, Jackson, Mississippi, 39213",http://www.accmississippi.com/acopdfs/accmississippi/A2448RequiredACOInformationforPublicReporting.pdf,Jeffery Spight,Jeffery.Spight@UniversalAmerican.com,(480) 250-1984,Jeffery Spight,Jeffery.Spight@UniversalAmerican.com,(480) 250-1984,"39213(32.371068, -90.215395)"
A60506,"Adena Healthcare Collaborative, LLC",OH,Renewal,2,01/01/2015,01/01/2018,1,0,0,0,0,0,0,"272 Hospital Road, Chillicothe, Ohio, 45601",http://www.adena.org/inside/page.dT/healthcare-collaborative,Bambi Huffman,bhuffman@adena.org,(740) 779-7290,Maria Smith,msmith4@adena.org,(740) 779-8551,"45601(39.321219, -82.971088)"
A21780,Hampton Roads Good Help ACO,VA,Currently Participating,1,01/01/2017,01/01/2017,1,0,0,0,0,0,0,"7007 Harbour View Blvd, Suffolk, Virginia, 23435",http://hamptonroadsghaco.org/public-reporting/,Kevin Sheppard,kevin_sheppard@bshsi.org,(804) 287-7774,Kevin Sheppard,kevin_sheppard@bshsi.org,(804) 287-7774,"23435(36.85631, -76.463566)"
A95753,Independent Physicians' ACO of Chicago LLC,IL,Currently Participating,2,01/01/2013,01/01/2016,1,0,0,0,0,0,0,"2740 West Foster Street, Suite 116, Chicago, Illinois, 60625",http://www.aco-chicago.com/about/,John Venetos,samv5161@aol.com,(773) 989-6262,Sophia Venetos,sophiavenetos@gmail.com,(847) 606-2928,"60625(41.971155, -87.701816)"
A27492,"Adirondacks ACO, LLC",NY,Currently Participating,2,01/01/2014,01/01/2017,1,0,0,0,0,0,0,"75 Beekman Street, Plattsburgh, New York, 12901",http://www.adirondacksaco.com/index.php/overview/public-reporting-information/,Todd Moore,Todd.Moore@uvmhealth.org,(802) 999-4725,Karen Ashline,KAshline@cvph.org,(518) 314-3663,"12901(44.701677, -73.468706)"
A65051,Caravan Health ACO 11 LLC,"AL, GA, IL, KY, NM, NV, TX",Initial,1,01/01/2018,01/01/2018,1,0,0,0,0,0,0,"7509 NW Tiffany Springs Parkway, Ste. 310, Kansas City, Missouri, 64153",www.caravanhealth.com/public-reporting-caravan-health-aco-11-llc,Greg Paris,gparis@caravanhealth.com,(916) 542-4735,Kristine Miller,kmiller@caravanhealth.com,(916) 542-4568,"64153(39.279203, -94.709199)"
A60743,"Ingalls Care Network, LLC","IL, IN",Currently Participating,2,01/01/2014,01/01/2017,1,0,0,0,0,0,0,"71 W. 156th Street, Suite 500, Harvey, Illinois, 60426",www.Ingalls.org/CareNetwork,Lynn  S Philipson,LPHILIPS@ingalls.org,(708) 915-6135,Susan Fine,sfine@ingalls.org,(708) 915-6127,"60426(41.612105, -87.65298)"
A73551,St. Francis Accountable Health Network,KS,Renewal,2,01/01/2015,01/01/2018,1,0,0,0,0,0,0,"1700 SW 7th Street, Topeka, Kansas, 66606",www.StFrancisAHN.org,Tiffany J Noller,tiffany.noller@sclhs.net,(785) 295-8677,Tiffany Noller,tiffany.noller@sclhs.net,(785) 295-8677,"66606(39.059638, -95.71541)"
A79092,ACONA,AL,Currently Participating,2,01/01/2014,01/01/2017,1,0,0,0,0,0,0,"2866 Johnson Ferry Road, Suite 200, Marietta, Georgia, 30062",http://www.aconortheastalabama.com/public-reporting.html,Pamela D Miller,pmiller@impactmed.com,(770) 518-4406 x233,Debbie Goodman,dgoodman@impactmed.com,(770) 518-4371 x220,"30062(33.999649, -84.467249)"
A71640,Valley Health Alliance,CT,Currently Participating,1,01/01/2016,01/01/2016,1,0,0,0,0,0,0,"Saint Mary's Hospital, 56 Franklin Street, Waterbury, Connecticut, 06706",http://www.stmh.org/documents/Waterbury-Forms/ACO-Public-Reporting-11-30-2017.pdf,Steven Schneider,Steven.Schneider@stmh.org,(203) 709-3044,Jessica LeTourneau,jessica.letourneau2@Stmh.org,(203) 709-6311,"06706(41.535303, -73.028038)"
A71684,"Hudson Accountable Care, LLC","CT, NY",Currently Participating,1,01/01/2016,01/01/2016,1,0,0,0,0,0,0,"4888 Loop Central Drive, Suite 300, Houston, Texas, 77081",http://www.hudsonaccountablecare.com/acopdfs/hudsonaccountablecare/A2824RequiredACOInformationforPublicReporting.pdf,Jeffery Spight,Jeffery.Spight@universalamerican.com,(480) 250-1984,Jeffery Spight,Jeffery.Spight@universalamerican.com,(480) 250-1984,"77081(29.709635, -95.481401)"
A82552,"Empire State Health Partners, LLC","CA, NJ, NY",Currently Participating,1,01/01/2016,01/01/2016,1,0,0,0,0,0,0,"360 Washington Ave., Kingston, New York, 12401",www.empirestatehealthpartners.com,Debra Karnasiewicz,dkarn@empirestatehealthpartners.com,(845) 338-7140,Debra Karnasiewicz,dkarn@empirestatehealthpartners.com,(845) 338-7140,"12401(41.935005, -74.029167)"
A33636,Trinity Health Integrated Care,"ID, IN, NY, PA",Currently Participating,1,01/01/2017,01/01/2017,0,0,0,1,0,0,1,"20555 Victor Parkway, Livonia, Michigan, 48152",http://www.trinityhealthintegratedcare.org/publicreporting,Sheila Johnson,sheila.johnson@trinity-health.org,(734) 343-1057,Sheila Johnson,sheila.johnson@trinity-health.org,(734) 343-1057,"48152(42.425397, -83.373323)"
A01714,Essentia Health,"MN, ND, WI",Currently Participating,2,07/01/2012,01/01/2016,0,0,0,1,0,0,1,"502 E Second Street, Duluth, Minnesota, 55805",http://www.essentiahealth.org/main/aco.aspx,David Herman,david.herman@essentiahealth.org,(218) 786-3162,Catherine VonRueden,catherine.vonrueden@essentiahealth.org,(218) 786-6611,"55805(46.799472, -92.096202)"
A56744,Mercy Rural ACO,"IA, NE",Currently Participating,1,01/01/2017,01/01/2017,1,0,0,0,0,0,0,"207 Crocker Street, Suite 200, Des Moines, Iowa, 50309",http://www.mercydesmoines.org/Accountable-Care/Client-List/Mercy-Rural-ACO/Public-Report,David Swieskowski,dswieskowski@mercydesmoines.org,(515) 643-7460,Derek Novak,dnovak@mercydesmoines.org,(515) 643-7448,"50309(41.58627, -93.620364)"
A23513,"SLPA ACO, LLC","IL, MO",Renewal,2,01/01/2015,01/01/2018,1,0,0,0,0,0,0,"10733 Sunset Office Drive, Suite 262, St. Louis, Missouri, 63127",www.stlouisphysicianalliance.com/slpaaco,Amy Sullivan,asullivan@uspi.com,(314) 800-2067,Amy Sullivan,slpa-exec@uspi.com,(314) 800-2067,"63127(38.536306, -90.409857)"
A24822,"Adventist Health Accountable Care, LLC",CA,Initial,1,01/01/2018,01/01/2018,1,0,0,0,0,0,0,"1509 Wilson Terrace, PMT/Pavilion Building #215, Glendale, California, 91206",www.adventisthealth.org/accountablecare,Beth Zachary,ACO@ah.org,(818) 863-4277,Alicia Gonzalez,ACO@ah.org,(818) 409-6604,"91206(34.159017, -118.222854)"
A27169,High Sierras-Northern Plains ACO,"AZ, CA, ND, NV",Currently Participating,1,01/01/2016,01/01/2016,1,0,0,0,0,1,0,"9450 SW Gemini Dr, #88865, Beaverton, Oregon, 97008-7105",http://www.caravanhealth.com/public-reporting-national-rural-aco-24-llc ,Greg Paris,gparis@caravanhealth.com,(916) 542-4582,Kristine  Miller,kmiller@caravanhealth.com,(916) 542-4582,"97008(45.460518, -122.806409)"
A42919,"Community Healthcare Partners ACO, Inc.","IL, IN",Initial,1,01/01/2018,01/01/2018,0,1,0,0,0,0,1,"905 Ridge Road, Munster, Indiana, 46321",www.comhs.org/chpaco,Kevin Mybeck,kmybeck@comhs.org,(219) 934-8260,Kristine Graun,Kristine.Graun@comhs.org,(219) 934-1074,"46321(41.548453, -87.502086)"
A66931,"Alliance ACO, LLC",TX,Currently Participating,1,01/01/2016,01/01/2016,1,0,0,0,0,1,0,"1103 N Sarah Dewitt Drive, Gonzales, Texas, 78629",http://alliance-aco.com/public-reporting/,Eric Weaver,eweaver@innovista-health.com,(512) 600-2003,Eric Weaver,eweaver@innovista-health.com,(512) 600-2003,"78629(29.499019, -97.438097)"
A51793,"Springfield Clinic ACO, LLC",IL,Renewal,2,01/01/2015,01/01/2018,1,0,0,0,0,0,0,"1025 South Sixth Street, Springfield, Illinois, 62703",https://www.springfieldclinic.com/aco ,Alan Nerone,anerone@springfieldclinic.com,(217) 528-7541,Bill Putman,WPutman@SpringfieldClinic.com,(217) 528-7541,"62703(39.766769, -89.632238)"
A60323,"Physicians ACO, LLC",FL,Renewal,2,01/01/2015,01/01/2018,1,0,0,0,0,0,0,"10238 SW 86th Circle, Suite 200, Ocala, Florida, 34481",http://www.physiciansacollc.org/PublicReporting,Louis Morgenier,Lmorgenier@healthcaredevelopment.com,(561) 346-7796,Louis C Morgenier,Lmorgenier@healthcaredevelopment.com,(561) 346-7796,"34481(29.124534, -82.317219)"
A33934,"Accountable Care Organization of Floyd Medical Center, LLC","AL, GA",Currently Participating,1,01/01/2016,01/01/2016,1,0,0,0,0,0,0,"304 Turner McCall Blvd., Rome, Georgia, 30165",http://floydaco.org,Teresa Prevost,tprevost@floyd.org,(706) 509-3279,Haley Walker,hmwalker@floyd.org,(706) 509-3249,"30165(34.2918, -85.242287)"
A28656,"TC2, LLC",GA,Currently Participating,1,01/01/2017,01/01/2017,0,0,0,1,0,0,1,"111 Perimeter Parkway, Macon, Georgia, 31210",TC2Health.com/public-reporting/,Stephen Kardon,kardon.stephen@tc2health.com,(478) 832-6134,Amanda Canterbury,Canterbury.Amanda@cghn.net,(478) 832-6150,"31210(32.900096, -83.732229)"
A43337,"Bethesda Health Quality Alliance, LLC",FL,Initial,1,01/01/2018,01/01/2018,1,0,0,0,0,0,0,"2815 South Seacrest Boulevard, Boynton Beach, Florida, 33435",https://www.bethesdaweb.com/bhqa-publicreporting,Shawn Franklin,sfranklin@bhinc.org,(561) 292-4808,Lisa Kronhaus,lkronhaus@bhinc.org,(561) 737-7733 x84320,"33435(26.524794, -80.063856)"
A23908,"Illinois Health Partners ACO, LLC",IL,Currently Participating,2,01/01/2014,01/01/2017,1,0,0,0,0,0,0,"1100 West 31st Street, Suite 300, Downers Grove, Illinois, 60515",http://illinoishealthpartners.com/aco/,Shawn Roark,shawn.roark@eehealth.org,(630) 527-3421,Shawn  Roark,shawn.roark@eehealth.org,(630) 527-3421,"60515(41.807787, -88.018509)"
A61540,Space Coast ACO,FL,Currently Participating,1,01/01/2016,01/01/2016,1,0,0,0,0,0,0,"3535 Little Rd, Trinity, Florida, 34655",http://www.spacecoastaco.com/,Jayadeva Chowdappa,jchowdappa@nhs-aco.com,(727) 455-5474,Jayadeva Chowdappa,jchowdappa@nhs-aco.com,(727) 455-5474,"34655(28.20448, -82.66594)"
A95248,"Holy Cross Physician Partners ACO, LLC",FL,Renewal,2,01/01/2015,01/01/2018,1,0,0,0,0,0,0,"4725 North Federal Highway, Fort Lauderdale, Florida, 33308",http://holycrossphysicianpartnersaco.com/public-reporting/,Kenneth Homer,kenneth.homer@holy-cross.com,(954) 351-5984,Kelly Conroy,kelly.conroy@holy-cross.com,(954) 776-3261,"33308(26.190491, -80.109147)"
A29630,"Accountable Care Network of Independent Physicians, LLC",FL,Currently Participating,1,01/01/2017,01/01/2017,1,0,0,0,0,0,0,"6321 Daniels Parkway , Suite 201, Fort Myers, Florida, 33912",www.acnindependentphysicians.com/public-reporting/,Gale Pearce,gpearce@millenniumphysician.com,(855) 674-7400 x106,Gale Pearce,gpearce@MILLENNIUMPHYSICIAN.COM,(855) 674-7400,"33912(26.534587, -81.830098)"
A84144,"Heartland Physicians ACO, Inc.","IA, IL, WI",Currently Participating,1,01/01/2016,01/01/2016,1,0,0,0,0,1,0,"2910 Westown Parkway, Ste. 302, West Des Moines, Iowa, 50266",http://heartlandphysiciansaco.com/public-information,Donald Klitgaard,dklitgaard@medlinkadvantage.com,(712) 579-1911,Donald Klitgaard,dklitgaard@medlinkadvantage.com,(712) 579-1911,"50266(41.576535, -93.792538)"
A36733,Onslow Partners in Care,"NC, SC",Currently Participating,1,01/01/2017,01/01/2017,1,0,0,0,0,0,0,"317 Western Blvd, Jacksonville, North Carolina, 28546",www.onslowpartnersincare.org,Penney Burlingame Deal,penney.burlingamedeal@onslow.org,(910) 577-4767,Kelly Schaudt,kschaudt@wilmingtonhealth.com,(910) 815-3669,"28546(34.782209, -77.375466)"
A51313,Caravan Health ACO 17 LLC,OR,Initial,1,01/01/2018,01/01/2018,1,0,0,0,0,0,0,"7509 NW Tiffany Springs Parkway, Ste. 310, Kansas City, Missouri, 64153",www.caravanhealth.com/public-reporting-caravan-health-aco-17-llc,Greg Paris,gparis@caravanhealth.com,(916) 542-4735,Kristine Miller,kmiller@caravanhealth.com,(916) 542-4568,"64153(39.279203, -94.709199)"
A58483,Atlantic ACO,NJ,Currently Participating,2,04/01/2012,01/01/2016,1,0,0,0,0,0,0,"465 South Street, Morristown, New Jersey, 07962-1956",https://sitemanager.acsysinteractive.com/vSiteManager/AtlanticHealth/Public/Upload/Docs/A1026%20AHS%20ACO%20LLC%20Public%20Reporting%202017.pdf,Thomas  Kloos,thomas.kloos@atlantichealth.org,(862) 260-3113,Thomas  Kloos,Thomas.Kloos@atlantichealth.org,(862) 260-3213,"07962(40.79664, -74.481595)"
A07004,St Joseph Health Partners ACO,TX,Currently Participating,2,01/01/2014,01/01/2017,1,0,0,0,0,0,0,"2801 Franciscan Dr, Bryan, Texas, 77802",http://www.chistjoseph.org/about-us/chi-st-joseph-health/medicare-aco,Mark Riggins,mriggins@st-joseph.org,(979) 774-2139,Sarah Hilton,shilton@st-joseph.org,(979) 774-2109,"77802(30.657957, -96.331093)"
A98243,"USMM ACCOUNTABLE CARE PARTNERS, LLC","FL, IL, IN, MI, MO, OH, TX, VA, WA, WI",Renewal,2,01/01/2015,01/01/2019,1,0,0,0,0,0,0,"500 Kirts Blvd, Troy, Michigan, 48084",http://aco.usmmllc.com/reporting/,Joan Valentine,jvalentine@usmmllc.com,(248) 434-6222,Joan Valentine,jvalentine@usmmllc.com,(248) 434-6222,"48084(42.562092, -83.177776)"
A93187,Ventura County Foundation for Medical Care ACO,CA,Currently Participating,1,01/01/2017,01/01/2017,1,0,0,0,0,0,0,"601 E. Daily Dr., Suite 128, Camarillo, California, 93010",http://www.qvhsystems.com/PublicReporting/VCFMC/,Mary Carr,marycarr@venturamedical.org,(805) 484-6822,Mary Carr,marycarr@venturamedical.org,(805) 484-6822,"93010(34.230552, -119.057652)"
A61487,Mountain Prairie ACO,"CO, NE, NM",Currently Participating,1,01/01/2016,01/01/2016,1,0,0,0,0,1,0,"9450 SW Gemini Dr, #88865, Beaverton, Oregon, 97008-7105",http://www.caravanhealth.com/public-reporting-national-rural-aco-6-llc,Greg Paris,gparis@caravanhealth.com,(916) 542-4582,Kristine Miller,kmiller@caravanhealth.com,(916) 542-4582,"97008(45.460518, -122.806409)"
A64090,Next ACO of Nature Coast,FL,Currently Participating,1,01/01/2016,01/01/2016,1,0,0,0,0,0,0,"3535 Little Rd, Trinity, Florida, 34655",www.nextaco.com,Jayadeva Chowdappa,jchowdappa@nhs-aco.com,(727) 455-5474,Jayadeva Chowdappa,jchowdappa@nhs-aco.com,(727) 455-5474,"34655(28.20448, -82.66594)"
A84924,AmpliPHY of Kentucky ACO LLC,"IL, KY",Currently Participating,1,01/01/2016,01/01/2016,1,0,0,0,0,1,0,"3969 Sulphur Springs Branch Road, Columbia, Tennessee, 38401",www.ampliphyofkentucky2809.com,Nick Bartz,nbartz@adadade.com,(270) 994-2625,Nick Bartz,nbartz@adadade.com,(270) 994-2625,"38401(35.626133, -87.024384)"
A73340,"Ochsner Accountable Care Network, LLC","LA, MS",Currently Participating,2,01/01/2013,01/01/2016,0,1,0,0,0,0,1,"1514 Jefferson Highway, New Orleans, Louisiana, 70121",www.ochsneracn.org,David Carmouche,david.carmouche@ochsner.org,(504) 842-5978,Jennifer Bollinger,jbollinger@ochsner.org,(504) 842-9268,"70121(29.962064, -90.160448)"
